"日期","燃气用量","湿度极差归一化","pm2.5归一化","AQI归一化","季节因素归一化"
1/1/16 12:00 AM,405.81,0.715976331360947,0.772972972972973,0.799086757990868,0.266362252663623
1/2/16 12:00 AM,357.42,0.479289940828402,0.740540540540541,0.757990867579909,0.252663622526636
1/3/16 12:00 AM,350.44,0.805391190006575,0.562162162162162,0.561643835616438,0.187214611872146
1/4/16 12:00 AM,397.47,0.21301775147929,0.621621621621622,0.625570776255708,0.208523592085236
1/5/16 12:00 AM,382.64,0.515450361604208,0.745945945945946,0.767123287671233,0.255707762557078
1/6/16 12:00 AM,398.39,0.444444444444445,0.697297297297297,0.712328767123288,0.237442922374429
1/7/16 12:00 AM,391.56,0.410913872452334,0.313513513513514,0.296803652968037,0.0989345509893455
1/8/16 12:00 AM,401.46,0.949375410913872,0.356756756756757,0.342465753424658,0.114155251141553
1/9/16 12:00 AM,403.38,1.21564760026298,0.286486486486487,0.269406392694064,0.0898021308980213
1/10/16 12:00 AM,404.61,1.0,0.221621621621622,0.200913242009132,0.0669710806697108
1/11/16 12:00 AM,417.84,0.552925706771861,0.2,0.178082191780822,0.0593607305936073
1/12/16 12:00 AM,413.2,1.77777777777778,0.172972972972973,0.150684931506849,0.0502283105022831
1/13/16 12:00 AM,423.03,0.715976331360947,0.2,0.17351598173516,0.0578386605783866
1/14/16 12:00 AM,430.97,0.14792899408284,0.286486486486487,0.269406392694064,0.0898021308980213
1/15/16 12:00 AM,440.76,0.444444444444445,0.345945945945946,0.328767123287671,0.10958904109589
1/16/16 12:00 AM,419.35,0.444444444444445,0.243243243243243,0.223744292237443,0.0745814307458143
1/17/16 12:00 AM,409.14,0.515450361604208,0.362162162162162,0.351598173515982,0.117199391171994
1/18/16 12:00 AM,433.96,0.85207100591716,0.383783783783784,0.374429223744292,0.124809741248097
1/19/16 12:00 AM,426.31,1.45233399079553,0.572972972972973,0.570776255707763,0.190258751902588
1/20/16 12:00 AM,421.03,1.45233399079553,0.2,0.178082191780822,0.0593607305936073
1/21/16 12:00 AM,432.62,0.168310322156476,0.167567567567568,0.164383561643836,0.0547945205479452
1/22/16 12:00 AM,425.32,0.0795529257067719,0.162162162162162,0.150684931506849,0.0502283105022831
1/23/16 12:00 AM,476.85,0.0,0.0324324324324324,0.0867579908675799,0.0289193302891933
1/24/16 12:00 AM,478.72,0.032215647600263,0.118918918918919,0.146118721461187,0.0487062404870624
1/25/16 12:00 AM,501.07,6.57462195923734E-4,0.210810810810811,0.205479452054795,0.0684931506849315
1/26/16 12:00 AM,509.03,0.042077580539119,0.243243243243243,0.223744292237443,0.0745814307458143
1/27/16 12:00 AM,506.33,0.111111111111111,0.291891891891892,0.273972602739726,0.091324200913242
1/28/16 12:00 AM,496.13,0.190006574621959,0.405405405405405,0.392694063926941,0.13089802130898
1/29/16 12:00 AM,485.07,0.237343852728468,0.508108108108108,0.506849315068493,0.168949771689498
1/30/16 12:00 AM,467.84,0.949375410913872,0.540540540540541,0.538812785388128,0.179604261796043
1/31/16 12:00 AM,451.83,0.237343852728468,0.389189189189189,0.378995433789954,0.126331811263318
2/1/16 12:00 AM,448.78,0.032215647600263,0.4,0.388127853881279,0.12937595129376
2/2/16 12:00 AM,457.36,0.318211702827087,0.454054054054054,0.442922374429224,0.147640791476408
2/3/16 12:00 AM,444.38,1.1051939513478,0.340540540540541,0.324200913242009,0.10806697108067
2/4/16 12:00 AM,441.59,0.347797501643655,0.275675675675676,0.255707762557078,0.0852359208523592
2/5/16 12:00 AM,399.45,0.378698224852071,0.302702702702703,0.28310502283105,0.0943683409436834
2/6/16 12:00 AM,361.85,0.0164365548980934,0.367567567567568,0.351598173515982,0.117199391171994
2/7/16 12:00 AM,320.35,0.190006574621959,0.318918918918919,0.301369863013699,0.100456621004566
2/8/16 12:00 AM,285.4,0.0795529257067719,0.654054054054054,0.657534246575342,0.219178082191781
2/9/16 12:00 AM,223.22,0.0236686390532544,0.524324324324324,0.515981735159817,0.171993911719939
2/10/16 12:00 AM,222.07,0.0532544378698225,0.448648648648649,0.438356164383562,0.146118721461187
2/11/16 12:00 AM,225.04,0.410913872452334,0.448648648648649,0.438356164383562,0.146118721461187
2/12/16 12:00 AM,234.03,0.347797501643655,0.27027027027027,0.273972602739726,0.091324200913242
2/13/16 12:00 AM,250.75,0.237343852728468,0.0486486486486487,0.127853881278539,0.0426179604261796
2/14/16 12:00 AM,318.05,0.0164365548980934,0.0810810810810811,0.136986301369863,0.045662100456621
2/15/16 12:00 AM,375.22,0.0236686390532544,0.135135135135135,0.155251141552511,0.0517503805175038
2/16/16 12:00 AM,386.32,0.128862590401052,0.178378378378378,0.168949771689498,0.0563165905631659
2/17/16 12:00 AM,386.3,0.262984878369494,0.221621621621622,0.205479452054795,0.0684931506849315
2/18/16 12:00 AM,381.38,0.168310322156476,0.297297297297297,0.278538812785388,0.0928462709284627
2/19/16 12:00 AM,373.49,0.0532544378698225,0.308108108108108,0.34703196347032,0.115677321156773
2/20/16 12:00 AM,371.52,0.0105193951347798,0.254054054054054,0.547945205479452,0.182648401826484
2/21/16 12:00 AM,357.63,0.168310322156476,0.335135135135135,0.429223744292237,0.143074581430746
2/22/16 12:00 AM,391.99,0.289940828402367,0.108108108108108,0.118721461187215,0.0395738203957382
2/23/16 12:00 AM,403.32,0.479289940828402,0.113513513513514,0.10958904109589,0.0365296803652968
